

=======================================================
TABLA RESUMEN DE RESULTADOS
=======================================================

Query ID   | Precision  | Recall     | AP         | Relevantes | Recuperados  | Coincidencias
166799     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
166801     | 0.0500      | 0.5000      | 0.0833      | 2          | 20           | 1           
166806     | 0.0500      | 0.5000      | 0.0278      | 2          | 20           | 1           
166821     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
166864     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
166894     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
167119     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
167163     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
167339     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
167531     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
167615     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
167653     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
168192     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
168212     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
168330     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
168459     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
168695     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
168768     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
168946     | 0.1000      | 1.0000      | 0.3929      | 2          | 20           | 2           
168952     | 0.0500      | 0.3333      | 0.0333      | 3          | 20           | 1           
168994     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
169171     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
169522     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
169592     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
169611     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
169750     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
169827     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
169889     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
170059     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
170174     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
170406     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
170443     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
170444     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
170756     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
170866     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
170880     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
170910     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
170941     | 0.0500      | 0.2000      | 0.0250      | 5          | 20           | 1           
172050     | 0.1000      | 1.0000      | 0.2667      | 2          | 20           | 2           
172349     | 0.0500      | 1.0000      | 0.0833      | 1          | 20           | 1           
172533     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
172603     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
172681     | 0.1500      | 0.5000      | 0.1400      | 6          | 20           | 3           
173093     | 0.4500      | 0.4091      | 0.2822      | 22         | 20           | 9           
173395     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
173480     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
173621     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
174116     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
174263     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
174461     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
174493     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
174881     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
175094     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
175228     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
175255     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
175339     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
176570     | 0.0500      | 1.0000      | 0.0588      | 1          | 20           | 1           
176652     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
176686     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
176782     | 0.0500      | 1.0000      | 0.0588      | 1          | 20           | 1           
176828     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
176898     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
176911     | 0.0500      | 0.5000      | 0.1667      | 2          | 20           | 1           
177030     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
177132     | 0.0500      | 0.3333      | 0.3333      | 3          | 20           | 1           
177486     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
177595     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
178061     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
178449     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
178477     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
178653     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
178779     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
178945     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
179106     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
179314     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
179368     | 0.0500      | 0.5000      | 0.0500      | 2          | 20           | 1           
179514     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
180006     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
180278     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
181468     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
181554     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
181994     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
182381     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
182465     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
182860     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
183158     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
183174     | 0.0000      | 0.0000      | 0.0000      | 5          | 20           | 0           
183210     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
183274     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
183356     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
183552     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
183644     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
183784     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
183865     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           


=======================================================
RESULTADOS FINALES
=======================================================

Precision promedio: 0.0298
Recall promedio: 0.4583
MAP: 0.2412

